user_id,item_id,rating
31441,6030,5
31441,5327,5
37081,2280,5
37081,4827,5
29208,1174,1
29208,7178,1
8093,8399,5
8093,8400,5
32529,8401,1
32529,8402,5
32529,1177,5
32529,3408,5
32529,5924,3
32529,8403,5
32529,4349,3
32529,8404,2
35703,3266,3
35703,6030,5
3295,8405,5
3295,8406,5
3295,3382,1
3295,8407,5
35693,1177,2
35693,5410,3
35693,3470,5
35693,8408,3
35693,8409,3
7665,5385,4
7665,8410,5
7665,5061,5
7665,8411,3
30961,6030,4
30961,835,5
30961,8412,3
31803,7299,5
31803,6030,5
22348,7449,5
22348,5195,5
30144,8413,4
30144,6030,5
13265,1542,5
13265,7216,4
13265,8414,1
13265,3095,5
13265,8415,5
37184,1539,5
37184,2811,3
20334,2500,3
20334,6030,5
20334,5091,5
26743,8406,5
26743,6030,5
219,1341,4
219,8416,3
32449,8417,5
32449,8242,5
32449,1980,5
32449,6030,3
32449,1005,5
32449,8418,5
32449,3490,4
32449,7922,5
32449,3016,5
22147,8419,4
22147,8420,4
9674,8048,5
9674,6162,5
17017,8421,5
17017,5761,5
17017,8397,5
17017,8422,5
17017,6030,5
17017,1675,5
17017,8423,5
5062,1681,5
5062,649,1
5062,4514,5
16019,4353,5
16019,8424,4
20392,476,2
20392,2389,3
20392,465,2
20392,8425,4
20392,2750,5
20392,8426,5
20392,3845,3
20392,1344,4
20392,428,2
20392,8427,4
2101,6710,2
2101,7089,5
2101,8428,5
2101,8429,5
2101,405,5
2101,1493,5
5636,2012,4
5636,935,5
5636,6030,2
5636,8430,4
31989,8431,5
31989,8432,5
21193,8433,2
21193,8434,2
21193,3165,4
21193,8435,1
13007,4067,4
13007,6030,5
34931,1388,5
34931,8436,5
34931,6030,5
34931,8437,5
8460,6030,5
8460,8438,5
8460,6270,4
8460,1324,4
8460,7153,5
8460,7893,4
8460,8439,5
8460,3965,5
8460,6717,5
21638,8440,1
21638,6162,5
15338,5057,5
15338,8441,3
11004,6030,5
11004,3910,5
20699,5277,4
20699,6030,4
6309,6030,5
6309,8442,5
14274,8443,3
14274,8444,3
36207,6361,5
36207,8445,4
36207,6030,4
36207,8446,5
882,1242,2
882,8447,4
13603,3174,5
13603,6030,3
13603,248,5
13603,4349,1
13603,1044,5
21008,6030,3
21008,1477,1
26553,8448,4
26553,5000,3
16756,4191,5
16756,8449,5
16756,8450,4
12483,5457,1
12483,3071,4
12483,1633,5
12483,411,4
12483,6847,4
12483,4127,2
18801,8451,5
18801,6030,5
1138,2964,4
1138,8048,3
19072,6142,3
19072,8257,4
19072,8452,5
19072,1904,5
19072,1901,5
19072,1553,4
19072,8453,3
19072,2307,5
19072,1252,5
19072,471,4
19072,2345,5
19072,8454,2
19072,476,5
19072,2264,5
19072,453,5
19072,8455,5
19072,1637,1
24783,6194,5
24783,8456,5
24783,1174,5
25498,2719,4
25498,1963,3
27810,531,5
27810,6030,5
10489,408,5
10489,6030,5
2427,7814,5
2427,1410,3
16398,7366,5
16398,6030,5
34986,8457,5
34986,8458,3
34986,8459,5
34986,889,4
5072,6030,5
5072,2105,5
15504,273,4
15504,6030,5
26077,6030,5
26077,8460,5
20179,1242,2
20179,6414,1
33499,3537,5
33499,8461,5
254,8462,5
254,8422,5
254,6030,5
7781,6030,4
7781,8463,5
8999,8464,5
8999,6544,4
8999,629,5
18659,636,5
18659,241,5
37814,284,5
37814,786,4
37814,6030,5
34480,208,5
34480,128,5
36076,8465,5
36076,8466,4
7981,8467,5
7981,8468,5
4319,4369,3
4319,8469,5
4319,8470,4
4319,14,5
25802,826,5
25802,5431,4
25802,1612,5
25802,3804,5
25802,8471,4
25802,5089,5
25802,6478,5
25802,79,5
20225,8472,5
20225,8473,4
20225,8474,5
38003,8475,1
38003,7527,3
38003,1098,4
4371,8475,3
4371,8476,5
24496,8477,4
24496,8475,4
31416,8012,5
31416,2319,5
16724,4992,5
16724,8335,5
8666,8478,5
8666,1500,5
8666,5594,5
34681,8475,4
34681,5195,5
8154,8479,4
8154,8480,4
8154,8396,5
8154,4196,4
8154,8481,5
8154,400,4
8154,4926,4
8154,3544,4
8154,2366,5
18580,8475,1
18580,1984,5
30555,6934,4
30555,8475,2
3448,8475,2
3448,8482,1
4077,4804,5
4077,8483,5
36379,4487,5
36379,8484,4
19521,8485,4
19521,3216,4
19521,8486,5
19521,492,4
32434,8487,5
32434,2437,5
4038,660,5
4038,6657,4
4038,3931,5
4038,2092,5
4038,8488,4
4038,626,5
4038,8489,4
4038,8089,2
38448,3340,4
38448,4068,5
4957,7065,4
4957,8490,5
8620,4487,5
8620,5444,5
36892,1092,5
36892,1308,5
36892,2791,4
38046,4487,1
38046,690,4
864,8491,4
864,8492,3
20528,8493,2
20528,8494,1
32936,8495,5
32936,5497,5
11384,8496,5
11384,8497,5
7214,8498,5
7214,5692,5
22557,4096,5
22557,5069,5
25276,8499,1
25276,7181,4
28490,8500,5
28490,1177,5
31954,1948,5
31954,1669,5
31954,1945,5
17580,4521,5
17580,8500,5
802,8501,5
802,8502,3
802,8503,5
5948,2962,5
5948,4817,5
5948,8435,3
24864,8504,3
24864,3038,3
24864,7179,5
20153,3575,5
20153,8504,5
7368,8504,5
7368,8505,2
27435,8506,2
27435,3442,2
6657,5740,1
6657,1534,3
10500,3790,4
10500,2723,5
10500,8507,3
10500,7566,5
26739,3587,5
26739,8508,5
26739,1174,5
26739,362,5
26739,1144,4
26739,493,5
6479,8509,5
6479,8510,4
6479,384,5
3186,8511,2
3186,8512,1
3186,8513,5
37373,362,4
37373,8514,5
11035,2730,4
11035,6298,5
11035,1401,4
25454,4539,4
25454,8515,4
25696,8516,4
25696,8517,4
25696,8518,4
35966,1890,5
35966,8519,5
19954,8520,1
19954,3598,5
23710,8521,5
23710,262,5
9846,4890,4
9846,1078,5
9846,7198,3
9846,513,3
5169,1534,5
5169,8522,5
33381,8377,1
33381,8523,5
33381,3427,4
33381,1534,3
10477,1534,4
10477,8524,3
2534,8414,5
2534,8525,4
2534,8526,4
10378,2336,5
10378,1341,5
10378,3382,4
5408,8527,5
5408,4519,4
5408,1407,5
5408,5456,5
5408,8435,5
10393,7165,5
10393,8528,5
10393,3982,5
10393,4274,5
10393,128,5
10393,2155,5
23613,8414,5
23613,3967,5
7476,8529,5
7476,5456,3
7476,1411,5
7476,8530,5
36165,4887,5
36165,340,5
18529,643,5
18529,4959,5
18529,6113,4
18529,1463,5
18529,8531,5
18529,5595,5
18529,7843,5
18529,6330,5
18529,8532,5
18529,5719,5
18529,2683,4
18529,2105,5
18529,8533,5
18529,1433,5
18529,6128,5
18529,6150,5
4775,8534,5
4775,8531,2
3854,3526,5
3854,377,5
3854,2204,5
27241,940,5
27241,6289,4
27241,6050,4
21052,7,5
21052,8535,5
18980,6715,5
18980,8536,5
18980,2750,5
15171,5481,3
15171,8537,5
33914,5249,5
33914,8538,5
33914,4522,5
33914,8539,5
33914,8540,5
33914,6145,5
33914,8541,5
33914,3842,5
33914,8542,5
33914,3535,5
33914,8543,5
33914,8544,4
28397,4666,4
28397,8545,4
28397,5184,5
28397,225,5
28397,1146,5
28397,3587,5
28397,1001,5
1894,7280,1
1894,423,3
7825,8546,5
7825,8547,5
24605,4648,4
24605,421,5
24605,107,2
24605,4001,5
24605,532,5
24605,26,5
24605,5985,1
24605,1110,1
24605,60,4
24605,991,5
4281,8548,5
4281,78,3
38327,1458,2
38327,1557,5
38327,4342,1
38327,6150,4
38327,897,3
38327,7988,5
38327,3447,5
38327,1366,5
38327,2617,1
38327,6742,2
38327,1554,2
38327,2328,1
38327,1368,5
38327,94,4
38327,1851,5
38327,6621,4
38327,1727,4
38327,799,4
38327,781,5
38327,2683,4
38327,3284,2
38327,8549,5
29817,8550,5
29817,8551,5
35853,518,5
35853,65,4
35853,3972,2
35853,791,5
35853,1032,5
35853,1727,4
35853,56,4
35853,2483,5
35853,3916,3
35853,71,5
35853,1853,4
35853,522,5
35853,4391,4
35853,1638,4
35853,1571,5
35853,3991,5
35853,8552,4
443,8553,2
443,1170,5
5085,421,1
5085,3702,2
5085,3325,1
5085,4868,4
5085,467,5
5085,8554,5
5085,8555,4
25786,421,5
25786,5843,4
25786,1065,5
25786,7643,5
9135,8556,5
9135,8557,5
9135,2331,2
9135,4120,5
9135,2181,4
18138,8558,2
18138,421,4
18138,649,1
18138,8559,2
35833,1681,5
35833,421,4
35833,3325,2
35833,1761,4
35833,8560,1
35833,3323,5
35833,618,5
35833,4604,5
35833,8561,3
35833,8562,5
35833,3051,1
35833,1106,5
35833,441,5
35833,1358,3
35833,1301,5
35833,445,5
35833,282,5
20817,1462,4
20817,4151,5
20817,1729,2
20817,6047,5
20817,1850,5
20817,5854,2
20817,1624,4
22810,8563,1
22810,8564,1
16043,8565,5
16043,5190,5
535,1089,5
535,5097,3
535,1974,5
535,2911,4
21360,2172,2
21360,8566,5
3366,8567,1
3366,3859,4
18620,6866,5
18620,2424,5
18620,1030,5
18620,1834,4
18620,1134,5
18620,2667,5
18620,379,5
31495,248,5
31495,2993,5
31623,1594,4
31623,8568,4
31623,8569,1
31623,6474,2
31623,4092,2
31623,6171,1
31623,4892,5
31623,154,3
31623,8570,2
15576,6171,4
15576,8571,5
15576,75,3
596,1993,5
596,419,5
596,8572,4
596,8573,4
596,7375,5
596,932,5
596,6171,4
596,8574,5
596,8575,5
596,2778,5
596,1681,5
596,3097,5
596,5425,5
36456,6171,5
36456,5378,5
36344,8576,5
36344,1331,5
24157,6171,5
24157,3478,4
22198,1612,5
22198,8577,1
22198,8578,1
18658,6171,2
18658,8579,5
3457,3944,5
3457,8580,5
3457,6043,5
3457,3639,5
3457,154,5
31182,875,4
31182,1448,5
31182,6171,5
19594,3671,5
19594,6171,4
19594,8581,1
19594,2696,4
6495,2087,4
6495,1613,5
19006,6171,5
19006,2423,3
8691,4769,4
8691,1463,5
14190,4409,4
14190,5596,3
7605,445,4
7605,2775,5
7605,1322,3
7605,8582,1
7605,3012,2
7605,892,4
7605,1305,3
7605,453,5
7605,1043,5
7605,502,5
26120,8583,2
26120,8439,5
26120,5546,5
26120,8584,5
9240,6171,4
9240,7891,5
26973,2688,5
26973,8585,5
32819,7135,3
32819,3396,1
32819,4840,3
32819,8586,3
32819,759,2
32819,8587,2
31904,7289,5
31904,1180,2
31904,8588,5
31904,7589,5
31904,1331,5
28280,8589,4
28280,6171,5
31968,8590,2
31968,4473,2
31968,6171,5
13225,8591,3
13225,8592,5
8017,6171,4
8017,8593,5
8017,8594,4
4619,8243,5
4619,8595,5
4619,6171,5
11461,8088,4
11461,355,4
11461,6171,4
28363,8596,4
28363,8597,5
13193,8206,5
13193,8598,1
2680,5911,5
2680,889,4
6685,223,5
6685,4345,2
15586,1875,4
15586,1347,2
15586,2225,4
15586,2811,4
15586,1302,4
15586,7861,3
15586,6742,3
15586,2090,3
15586,416,2
15586,753,3
15586,4216,3
15586,5470,3
15586,179,5
15586,7430,5
15586,18,4
16837,6899,5
16837,8599,5
11651,1879,5
11651,7339,5
11651,8600,2
20823,2505,5
20823,1078,5
20823,8601,1
20823,756,4
20823,17,5
20823,4042,1
20823,1358,4
20823,2345,4
20823,1180,5
20823,1344,4
20823,6896,4
20823,8602,2
20823,522,5
20823,8603,3
20823,8604,1
20823,8605,4
20823,160,5
20823,2152,5
20823,265,3
20823,76,3
20823,8606,4
20823,1189,3
20823,464,3
20823,859,5
20823,1286,5
20823,4082,3
33170,8607,5
33170,8608,1
10478,3169,3
10478,899,5
20372,1180,5
20372,3714,5
20372,1940,5
31281,1741,5
31281,8609,5
31281,8610,5
25151,3877,4
25151,8611,5
25151,899,5
25898,7198,5
25898,8612,5
25898,2366,5
25898,6892,5
25898,301,5
25898,925,2
15950,2030,3
15950,8613,4
15950,1563,3
15950,8121,4
15950,1623,3
15950,1046,2
37478,8614,5
37478,8615,5
23090,888,5
23090,3016,5
23090,1623,4
23090,1419,5
23090,2226,5
23090,7821,5
23090,8616,5
23090,5684,5
3605,1650,5
3605,517,5
10941,2320,2
10941,3340,5
10941,8617,5
10941,3172,5
10941,8618,5
7420,8619,5
7420,1201,5
7420,8620,5
7420,1436,5
27842,5868,5
27842,5625,4
27842,8621,5
27842,82,1
35248,3171,5
35248,158,5
35248,5845,5
35248,6665,5
35248,8622,5
35248,7419,5
35221,3171,4
35221,6124,5
21788,2079,5
21788,367,4
21788,2925,4
21788,8623,5
21788,8624,4
21788,3171,4
21788,8625,3
20414,1500,5
20414,8626,5
15637,8012,5
15637,7991,5
33048,2107,5
33048,1986,5
33048,8627,5
33048,3171,5
33048,8628,5
16754,7832,2
16754,2230,5
16754,4860,3
16754,2022,4
16754,1302,5
11899,8629,5
11899,361,5
11899,370,5
11899,2209,5
11899,8092,1
11899,8630,5
11899,704,4
11899,3735,1
11899,128,5
8245,8631,4
8245,3171,4
23205,8632,3
23205,8633,4
23205,3171,4
23205,4770,3
19950,8634,5
19950,3171,5
19950,8635,5
22648,3171,3
22648,3335,1
32740,3171,5
32740,8636,5
26320,6150,5
26320,7867,4
26320,94,5
26320,3080,2
26320,5003,4
26320,317,5
26320,2461,5
26320,746,3
26320,68,4
26320,475,5
26320,4250,4
26320,4081,4
26320,4601,5
26320,4330,3
26320,1647,4
26320,1355,5
26320,1554,4
26320,6396,5
22413,161,5
22413,8637,5
17853,1446,5
17853,1235,5
3780,253,5
3780,3800,5
14593,6817,3
14593,8638,2
17181,271,5
17181,4521,5
16045,1483,2
16045,362,5
11719,1594,3
11719,8639,1
5779,8640,2
5779,3054,2
5779,2353,3
5779,4917,2
5779,1711,2
5779,4301,4
5779,1375,3
5779,3110,4
17361,2412,4
17361,2126,2
20139,8641,5
20139,8639,3
25048,1031,3
25048,8177,3
25048,8642,5
25048,8643,4
25048,8644,5
25048,8154,5
25048,2105,2
15384,3537,4
15384,8645,4
21862,382,5
21862,8340,4
21862,3637,4
21862,3727,5
32114,7242,4
32114,4867,4
32114,8646,5
32114,1072,5
11667,8647,4
11667,3645,4
38601,8648,5
38601,8649,5
17737,7854,5
17737,3077,5
8833,11,5
8833,3403,4
8833,8650,5
8833,8651,5
8833,8652,5
8833,1322,4
8833,1044,5
8833,934,5
8833,40,5
8833,8653,4
8833,1368,5
8833,5829,4
8833,1366,5
8833,1214,5
8833,1979,4
8833,1570,5
8833,6069,5
8833,2136,5
8833,7432,5
8833,1663,5
8833,8654,5
8833,4521,4
36217,8655,5
36217,623,5
36217,8656,5
30336,8657,5
30336,2973,5
32346,8658,1
32346,3555,5
7278,8659,5
7278,2875,5
7278,1957,5
16497,3219,5
16497,8660,2
10319,7036,5
10319,3260,5
10319,8661,5
10319,2738,5
15694,8662,4
15694,8663,4
15694,397,5
15694,5294,5
15694,8664,4
15694,8665,5
15694,3838,5
15694,8666,5
15694,5614,5
15694,8667,5
15694,2743,4
15694,5579,3
15694,1181,4
15694,456,5
15694,8668,4
15694,8669,5
15694,8670,4
32110,74,4
32110,8671,4
8710,3470,5
8710,1243,5
36645,8672,5
36645,8673,1
36645,98,4
23697,5042,2
23697,3209,5
23697,8478,5
23697,8674,5
11770,8675,5
11770,2738,5
11770,2840,5
33077,3632,5
33077,3123,5
7609,1453,4
7609,5220,4
7609,441,4
7609,3813,4
7609,5590,4
7609,1684,4
36703,98,3
36703,8676,4
36703,2227,5
36703,5881,2
35978,374,5
35978,2597,5
35978,2579,5
35978,193,5
35978,2155,5
35978,156,4
35978,611,5
35978,26,4
35978,8677,5
35978,400,5
35978,8678,2
35978,8679,5
35978,262,2
35978,2466,3
7562,8680,5
7562,2130,5
12697,5906,3
12697,6271,5
12697,6833,4
12697,2777,3
12697,8681,5
12697,8682,4
28987,693,4
28987,3785,5
28987,194,5
28987,2269,5
28987,8683,5
28987,536,4
28987,501,4
28987,1797,5
28987,8622,3
28987,297,5
19423,493,4
19423,7354,5
15482,4370,5
15482,5590,1
17738,4370,4
17738,229,5
24710,2738,5
24710,4370,1
24710,7515,4
24710,8684,4
24710,8685,4
24080,1118,5
24080,7968,5
24080,4370,5
24554,3864,5
24554,4370,5
32057,2484,5
32057,2305,5
26448,8686,5
26448,3739,5
16706,8687,4
16706,6226,5
15365,814,5
15365,8159,5
30486,6327,4
30486,8688,4
30486,2092,5
30486,1366,5
30486,5134,4
30486,4254,3
30486,1296,5
31210,3289,5
31210,8689,5
31210,6140,5
31210,4370,5
31210,8690,2
31210,590,5
31210,4053,2
31231,8691,5
31231,8692,5
22081,2740,2
22081,4370,1
9302,8693,5
9302,4370,2
9302,699,5
15417,7121,5
15417,2134,5
15417,1459,5
12711,6857,5
12711,2294,5
12711,4385,5
12711,608,5
12711,618,5
12711,6982,5
12711,2152,5
12711,1217,5
12711,8694,5
12711,8212,5
12711,950,5
12711,8695,5
12711,8696,5
34076,1110,3
34076,8697,4
34076,6948,5
34076,1570,5
1098,8478,2
1098,8698,5
19837,8699,2
19837,1915,3
19837,8700,3
19837,6953,1
19837,7046,3
9088,6057,5
9088,8701,1
9088,6411,5
9088,8702,5
9088,8703,5
9088,8704,4
30582,8705,5
30582,6948,3
12675,6948,5
12675,4053,5
18236,8706,4
18236,3238,5
18236,8707,5
11295,8708,5
11295,8709,5
14461,4456,2
14461,6948,5
11945,8710,1
11945,8711,5
5143,1652,4
5143,1872,5
5143,8712,5
5143,2790,5
5143,1940,5
5143,2649,4
5143,2305,5
5143,448,5
27885,1641,5
27885,8713,5
27885,4582,4
9652,248,5
9652,225,5
18421,5099,3
18421,6948,5
18421,7210,5
18421,8714,5
13135,4839,5
13135,8715,5
13135,8716,5
13135,8717,1
36124,1903,5
36124,6948,1
36124,2691,1
23769,3219,5
23769,8718,3
32554,6956,5
32554,1044,5
33731,6948,5
33731,8719,3
1546,1716,5
1546,3865,5
1546,2935,4
1546,6396,4
1546,3012,4
1546,7881,3
1660,1903,5
1660,8720,5
28135,8721,2
28135,145,4
17682,8722,5
17682,3312,5
107,131,5
107,2664,4
107,8723,5
107,1105,4
107,4815,4
107,1110,4
107,8724,5
107,1624,5
107,8725,5
107,8726,5
107,5057,4
10818,1483,5
10818,8720,2
14422,8727,1
14422,8053,3
14422,4218,5
14422,8720,5
31329,828,5
31329,8728,3
5550,8720,5
5550,1044,5
5550,1143,5
5550,8729,3
6846,7935,5
6846,6262,5
6846,2483,5
3919,91,5
3919,8730,3
3919,5807,5
3919,3228,4
7619,8731,1
7619,2437,5
13583,8732,1
13583,1932,5
2511,8733,5
2511,7449,5
2511,8734,5
18336,4830,5
18336,8733,1
13646,1144,4
13646,133,3
21777,4916,5
21777,8735,5
716,1221,5
716,1887,5
33878,1406,4
33878,1181,5
24455,8736,4
24455,8737,5
13290,8738,5
13290,6065,5
35581,8529,5
35581,1542,5
2423,8529,3
2423,8739,3
2423,8512,4
2423,8048,3
17527,625,5
17527,2733,3
14799,4200,4
14799,8740,5
14799,8529,5
12249,4431,5
12249,6307,5
34744,8741,4
34744,8529,5
29532,4131,5
29532,8742,5
19940,1121,5
19940,3968,5
19940,225,5
19940,4638,5
19940,1007,5
19940,8743,5
19940,3122,5
19940,7183,5
19940,8529,5
19940,1127,5
19940,790,5
19940,8744,5
19940,245,5
19940,8605,5
19940,4744,5
19940,3397,5
19940,8745,5
19940,8746,5
19940,8747,5
19940,505,5
12961,4857,5
12961,7927,5
22173,2579,4
22173,8521,5
2598,8525,3
2598,2644,3
32206,8748,5
32206,8749,4
31327,960,1
31327,4178,5
1968,1330,5
1968,8750,5
1968,1412,5
1968,8415,3
1968,8751,5
1968,4887,5
26989,8521,5
26989,8401,3
11363,1582,2
11363,1577,4
11363,1579,3
11363,1584,5
11363,1456,2
11363,1512,3
11363,4735,5
11363,8752,3
11363,1580,3
11363,1578,2
19920,8753,5
19920,1581,2
13534,4530,5
13534,2582,4
13534,1976,5
13534,2308,5
13534,7284,5
13534,997,3
12810,8754,1
12810,2155,5
15023,809,5
15023,8755,5
15023,787,4
15023,1355,5
15023,1557,3
15023,522,5
37335,8756,5
37335,4355,5
9173,8757,5
9173,1448,1
9173,8758,5
9173,2597,5
9173,8759,5
9338,8760,5
9338,3930,5
9338,4650,4
9338,218,5
31464,1722,4
31464,2662,5
31464,2039,3
31464,1322,4
31464,4489,5
31464,7709,3
31464,5897,5
31464,3934,5
31464,4127,3
31464,5855,5
31464,8761,4
31464,8762,4
31464,8296,5
31464,6373,5
31464,1897,5
31464,8763,5
31464,5763,5
905,2389,3
905,8764,3
4783,995,5
4783,198,5
8509,670,4
8509,8765,1
15016,1432,5
15016,995,3
26420,4804,5
26420,6414,4
8025,995,3
8025,2389,4
34156,8766,5
34156,8767,5
33411,8038,1
33411,1004,5
33411,995,5
33411,1612,5
33411,6483,3
35625,745,4
35625,995,5
35625,5855,5
35625,746,4
32537,3043,5
32537,8207,5
28404,8768,5
28404,2125,5
32261,1140,5
32261,8769,5
32261,995,5
20691,4585,5
20691,8770,5
20691,8771,5
20691,140,5
21266,8772,2
21266,8773,4
21266,8774,5
36788,8775,5
36788,6209,5
36788,8776,3
36788,5881,5
36788,670,5
36788,8777,5
462,5040,4
462,8778,1
4096,3654,4
4096,866,5
4096,6396,3
4096,272,4
4096,645,1
4096,8439,5
4096,173,5
4096,2186,3
4096,3761,5
4096,3688,5
38281,7,3
38281,3032,5
38281,8779,3
38281,8780,5
38281,6885,5
38281,1078,5
38281,8781,5
38281,8782,5
38281,8783,5
38281,8784,5
38281,8785,5
38281,7191,5
38281,2168,5
38281,8786,4
38281,1481,5
38281,1064,4
38281,8282,5
38281,8787,5
38281,1983,5
38281,8788,5
8350,1334,4
8350,2225,5
8350,522,5
8350,3654,5
8350,463,5
20859,1341,2
20859,208,4
23516,1090,5
23516,1253,4
23516,8789,4
23516,6141,5
26513,3165,5
26513,6983,5
26513,5897,5
26513,7653,5
9945,3654,4
9945,5978,4
35045,8790,3
35045,463,5
35045,4734,5
4684,3654,4
4684,8791,5
12817,73,5
12817,1344,5
12817,888,5
12817,3245,5
12817,2029,3
12817,4057,5
33099,8792,4
33099,417,3
33099,6004,2
33099,2775,5
33099,8793,4
33099,1623,3
33099,3846,2
33099,383,5
33099,2308,5
30581,2009,5
30581,1044,5
5360,4514,5
5360,2039,5
6079,2738,5
6079,4001,5
25065,4257,5
25065,2186,4
25065,3241,5
25065,7830,5
25065,1322,3
25065,6155,5
25065,8794,1
37323,478,4
37323,593,4
25544,5713,2
25544,3325,4
24935,2881,5
24935,8795,5
30326,8796,5
30326,2811,5
36310,5308,1
36310,250,5
36310,3245,4
36310,171,5
28020,1797,5
28020,5724,5
28020,8797,5
28020,3172,5
28020,5761,5
28020,2405,5
28020,8798,5
28020,2790,5
28020,7178,5
36248,1729,2
36248,1566,5
36248,8799,5
36248,3970,4
18809,5425,5
18809,8800,3
18809,685,5
2679,8801,5
2679,2483,4
2679,2431,5
2679,397,5
28600,218,3
28600,482,5
28600,2777,3
28600,7066,5
28600,7919,2
28600,8802,4
28600,1349,5
28600,8803,5
28600,3140,4
28600,3817,4
28600,835,1
28600,1963,5
28600,6343,5
28600,4208,5
22729,1358,3
22729,412,3
22729,2804,4
22729,91,3
19629,5449,2
19629,2039,1
19629,1688,4
37542,8804,4
37542,3014,4
32145,6206,1
32145,1709,5
34997,6832,5
34997,2039,1
22359,6699,2
22359,2750,4
28375,8805,5
28375,6239,5
8448,2039,5
8448,1332,5
9430,4047,4
9430,1727,5
9430,8208,4
9430,1374,4
9430,1769,5
9430,2495,4
9430,7707,5
9430,5855,4
9430,2430,4
9430,4017,3
9430,502,4
9430,583,2
9430,4365,2
9430,598,4
9430,7852,5
9430,1701,4
9430,3087,5
37679,5040,5
37679,8806,3
32621,8807,4
32621,218,3
11456,634,1
11456,8808,5
11456,1340,5
192,76,4
192,69,4
192,2902,1
192,502,4
192,6413,4
192,8809,5
192,5009,5
192,1711,4
192,1640,4
192,2043,2
36272,8810,1
36272,1051,5
36272,634,3
36272,4267,4
137,385,3
137,634,1
31527,8811,5
31527,4363,4
31527,2304,4
31527,5319,4
31527,1711,4
31527,634,4
11217,854,4
11217,8812,3
11217,461,3
11217,2136,5
11217,5707,5
11217,8813,1
11217,6440,4
11217,8814,5
11217,1667,4
11217,1355,2
11217,8815,5
11217,6142,3
11217,160,4
11217,3212,5
11217,6329,5
11217,1852,5
11217,2547,2
11217,3788,5
11217,8816,5
11217,8611,5
11217,522,4
11217,1630,3
11217,1907,3
11217,3857,5
6509,7308,3
6509,634,4
15842,574,4
15842,634,5
22260,4437,5
22260,8817,5
22260,298,5
22260,7154,5
22260,1389,1
32891,7627,2
32891,617,2
32891,8818,4
32891,8819,5
32891,332,5
32891,3726,5
32891,3784,5
32891,3307,5
38473,7614,5
38473,5610,5
38473,8820,2
38473,5248,5
22584,8821,5
22584,4791,4
22584,8822,5
22584,5610,4
36998,4410,5
36998,6272,5
8366,8823,5
8366,6181,5
8366,5610,5
8366,8824,4
8366,5459,5
8366,4476,5
20914,5610,3
20914,5047,5
20914,8825,5
20914,8826,4
29150,8039,2
29150,3219,4
23180,2349,5
23180,140,5
5319,8827,5
5319,8828,4
5319,8829,5
3284,8830,5
3284,97,3
5795,3453,4
5795,3044,4
2615,8831,5
2615,2829,5
1274,6399,3
1274,8832,5
35006,1360,5
35006,97,2
18831,6996,5
18831,4669,5
18831,8833,5
22751,8834,5
22751,2234,5
22751,5277,5
22751,223,3
22751,3725,5
22751,8261,4
13648,4524,4
13648,8835,4
27294,1070,1
27294,97,5
6140,5579,2
6140,445,1
6140,8836,5
6140,8837,5
6140,7776,4
6140,2683,4
6140,8838,4
6140,97,5
6140,603,5
21428,6137,5
21428,97,5
10240,4658,5
10240,3788,5
10240,140,5
754,97,5
754,8839,3
32248,8840,4
32248,97,5
2938,2280,5
2938,7753,5
2938,4876,4
2938,97,5
2938,8841,5
2938,1007,5
2938,8584,5
2938,6022,5
2938,2116,5
2938,8842,5
2938,8843,5
2938,5687,5
34913,8844,5
34913,97,5
34913,3669,5
283,8845,4
283,7486,5
19435,2947,5
19435,1735,3
19435,4154,5
19435,2304,3
19435,1520,5
19435,8846,4
19435,6807,5
19435,8847,4
19435,7825,5
19435,3013,3
19435,1352,5
19435,2286,2
19435,4216,5
19435,1350,5
19435,8848,5
19435,68,5
19435,8849,5
4255,2696,5
4255,8850,2
8119,7827,5
8119,8851,5
23411,1525,5
23411,8852,5
23411,8853,5
23411,3573,5
23411,2530,5
23411,4948,5
23411,8854,5
23411,8845,5
23411,308,5
23411,3283,5
23411,225,5
23411,8855,5
23411,8856,4
23411,8857,4
30427,522,5
30427,91,4
30427,7573,4
30427,3962,2
30427,63,3
30427,2804,3
30427,648,5
30427,8858,3
30427,8845,3
30427,181,3
30427,3013,2
26451,8859,5
26451,3445,5
8107,1025,1
8107,4891,4
8107,8860,5
8107,397,1
30133,1453,5
30133,8861,2
30133,8845,5
30133,6954,5
30133,8862,5
12688,3051,4
12688,107,4
12688,8863,1
19781,3973,2
19781,7956,4
20051,6859,1
20051,381,1
3724,3204,5
3724,4745,1
1848,3905,5
1848,8864,5
31952,8865,4
31952,1486,4
31952,4954,4
38084,8049,4
38084,672,5
38084,931,5
8986,8845,5
8986,8866,5
8986,8867,3
8986,8868,5
16154,8869,5
16154,6258,5
16154,8845,5
27388,8870,3
27388,8871,3
23201,8872,3
23201,2578,4
10507,8873,5
10507,248,5
26855,7514,5
26855,8874,5
7235,3510,5
7235,400,5
7235,4832,5
7235,5512,5
7235,8875,5
7235,3132,4
7235,7785,4
7235,5016,5
7235,75,5
7235,780,5
7235,3505,5
7235,8876,5
7235,3004,5
7235,5840,4
7235,3272,5
7235,8877,4
7235,8878,5
7235,8879,5
27248,2354,5
27248,2389,5
27248,5898,5
27248,946,5
30000,8880,5
30000,842,4
16338,8881,5
16338,570,5
16338,8880,5
3053,8882,5
3053,3921,5
32548,8883,5
